"## START OF USER TABLE ##"
search_term,id,previous_kases,start_kases,case_id,lien_filed,special_instructions,case_description,injury_number,uuid,case_number,file_number,cpointer,source,adj_number,rating,injury_type,sub_in,main_injury_type,case_date,terminated_date,case_type,medical,td,rehab,edd,claims,venue_uuid,venue,venue_street,venue_suite,venue_city,venue_zip,venue_abbr,case_status,case_substatus,case_subsubstatus,submittedon,supervising_attorney,attorney,supervising_attorney_name,supervising_attorney_full_name,worker,interpreter_needed,case_language,applicant_id,applicant_uuid,applicant_salutation,first_name,last_name,full_name,language,dob,app_dob,ssn,applicant_email,applicant_phone,applicant_full_address,employer_id,employer_uuid,employer,employer_full_address,employer_suite,defendant_id,defendant_uuid,defendant,defendant_full_address,plaintiff_id,plaintiff_uuid,plaintiff,plaintiff_full_address,start_date,statute_limitation,end_date,ct_dates_note,occupation,name,case_name,attorney_id,user_id,attorney_name,attorney_full_name,worker_name,worker_full_name,lien_id,settlement_id,fee_id,referring_id,referring_uuid,referring,referring_full_address,referring_search,jetfile_id,personal_injury_date,closed_date
,3988,-1,1201,3997,N,,,1,KS55550a72a73ce,WC1140,,0,,,,,N,,05/14/15,00/00/00,"Personal Injury",,,,,,KS538cb2585eeb9,Bakersfield,"1800 30th Street ","Suite 100",Bakersfield,93301,BAK,,,,"2015-05-14 13:49:54",,,,,1,N,English,5737,KS55550a8ec28c3,,purps,purps,purps,,,,454545455,,,"5450 Vesper Ave, Los Angeles, CA 91411",-1,,,,,-1,,,,-1,,,,00/00/00,00/00/00,00/00/00,,,"purps purps vs  - 00/00/00",,,1,,,av,"Angel Valero",-1,-1,-1,-1,,,,,-1,,
,6469,-1,1201,6775,N,,,1,KS5787c7158ccf0,WC1233,,0,,ADJ9296630,,,N,,07/14/16,00/00/00,WCAB,,,,,,KS538cb2585f792,"Los Angeles","320 W. 4th Street ","9th floor","Los Angeles",90013,LAO,open,,,"2016-07-14 00:00:00",,,,,,N,,9676,KA5787c7159f694,,RAMIRO,RUIZ,"RAMIRO RUIZ",,,,,,,"RIALTO, CA 91366",55123,KP5787c715b752d,"RB COMPONENT INC","1622 MARKON ST   GARDEN GROVE CA 92841",,-1,,,,-1,,,,12/05/12,12/05/17,00/00/00,,,"RAMIRO RUIZ vs RB COMPONENT INC - 12/05/12","RAMIRO RUIZ vs RB COMPONENT INC",,,,,,,-1,-1,-1,-1,,,,,-1,,
,3498,-1,1201,3445,N,,,1,KS551c31d056e3a,WC1126,,0,,ADJ9614673,,,N,,04/01/15,00/00/00,WCAB,,,,,,,,,,,,,open,,,"2015-04-01 00:00:00",,,,,,N,,4831,KA551c31d0650fd,,RICHARD,PETTIJOHN,"RICHARD PETTIJOHN",,,,,,,"LONG BEACH, CA 90803",21307,KP551c31d071207,"ANTHONY TRANSPORTATION GRP","1512 DALMATIA AVE   SAN PEDRO CA 90732",,-1,,,,-1,,,,07/21/14,07/21/19,00/00/00,,,"RICHARD PETTIJOHN vs ANTHONY TRANSPORTATION GRP - 07/21/14","RICHARD PETTIJOHN vs ANTHONY TRANSPORTATION GRP",,,,,,,-1,-1,-1,-1,,,,,-1,,
,3499,-1,1201,3446,N,,,1,KS551c31fc12080,WC1127,,0,,ADJ9614673,,,N,,04/01/15,00/00/00,WCAB,,,,,,,,,,,,,open,,,"2015-04-01 00:00:00",,,,,,N,,4832,KA551c31fc1cfa7,,RICHARD,PETTIJOHN,"RICHARD PETTIJOHN",,,,,,,"LONG BEACH, CA 90803",21311,KP551c31fc259c8,"ANTHONY TRANSPORTATION GRP","1512 DALMATIA AVE   SAN PEDRO CA 90732",,-1,,,,-1,,,,07/21/14,07/21/19,00/00/00,,,"RICHARD PETTIJOHN vs ANTHONY TRANSPORTATION GRP - 07/21/14","RICHARD PETTIJOHN vs ANTHONY TRANSPORTATION GRP",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6670,-1,1201,6955,N,,,1,KS589b96999e6f3,,WC1277,,,Unassigned,,,N,,02/08/17,00/00/00,WCAB,,,,,,KS538cb2585f279,Fresno,"2550 Mariposa Mall  ","Suite 4078",Fresno,93721,FRE,Open,,,"2017-02-08 14:07:21",3,,TS,"Thomas Smith",6,Y,Spanish,9714,KS589b96e20aa37,,Robert,Jones,"Robert Jones",,06/06/72,1972-06-06,123456789,,323-705-1699,"Smith Street, Houston, TX",56489,KS589b97002a394,"Kline Industries","650 Jones Street, Yuba City, CA 95991",,-1,,,,-1,,,,02/03/16,02/03/21,00/00/00,,"Sales Agents, Securities and Commodities","Robert Jones vs Kline Industries - 02/03/16",,,6,,,merc,"Mercedes Uribe",-1,-1,-1,-1,,,,,20,,
,5906,-1,1201,6222,N,,,1,KS55ba7c4207dc3,WC1173,,0,,Unassigned,,,N,,07/30/15,00/00/00,WCAB,,,,,,KS538cb2585ec51,Anaheim,"1065 N. PacifiCenter Dr.",,Anaheim,92806,AHM,,,,"2015-07-30 12:34:26",6,3,merc,"Mercedes Uribe",2,N,,9263,KS55ba7cb3c1ae7,Ms,Robin,Green,"Robin Green",,,09/17/1948,571698048,,909-222-6477,"1819 Garland St, Pomona, CA 91766",50292,KS55ba7d38c59b3,"Pacific Bell Telephone Company","1472 Edinger Ave, Tustin, CA 92780",,-1,,,,-1,,,,02/27/02,02/27/07,00/00/00,,"Sales/Customer Service Rep.","Robin Green vs Pacific Bell Telephone Company - 02/27/02",,3,2,TS,"Thomas Smith",NG,"Nick Giszpenc",-1,-1,-1,-1,,,,,-1,,
,6513,-1,1201,6820,N,,,1,KS57a4ca8b291cf,WC1262,,0,,"ADJ9969486 ",,,N,,08/05/16,00/00/00,WCAB,,,,,,KS538cb2585ec51,Anaheim,"1065 N. PacifiCenter Dr.",,Anaheim,92806,AHM,open,,,"2016-08-05 00:00:00",,,,,,N,,9694,KA57a4ca8b38328,,RODOLFO,"DEL RIO","RODOLFO DEL RIO",,,,,,,"GARDEN GROVE, CA 92840",55321,KP57a4ca8b4fd1c,"FURNITURE TRADITIONS","1450 W COLLINS AVE   ORANGE CA 92867",,-1,,,,-1,,,,04/27/14,04/27/20,04/27/15,,,"RODOLFO DEL RIO vs FURNITURE TRADITIONS - 04/27/14","RODOLFO DEL RIO vs FURNITURE TRADITIONS",,,,,,,-1,-1,-1,-1,,,,,-1,,
,3505,-1,1201,3449,N,,,1,KS551c727cb91a4,WC1128,,0,,ADJ7320464,,,N,,04/01/15,00/00/00,WCAB,,,,,,,,,,,,,open,,,"2015-04-01 00:00:00",,,,,,N,,4838,KA551c727cc65fc,,ROSALBA,LEVESEN,"ROSALBA LEVESEN",,,,,,,"HIGHLAND, CA 92346",21328,KP551c727cd0039,IHOP,"2575 E HIGHLAND AVE   HIGHLAND CA 92346",,-1,,,,-1,,,,02/06/10,02/06/15,00/00/00,,,"ROSALBA LEVESEN vs IHOP - 02/06/10","ROSALBA LEVESEN vs IHOP",,,,,,,-1,-1,-1,-1,,,,,-1,,
,3512,-1,1201,3455,N,,,1,KS551efa03cbf17,WC1130,,0,,ADJ7937062,,,N,,04/03/15,00/00/00,WCAB,,,,,,,,,,,,,open,,,"2015-04-03 00:00:00",,,,,,N,,4850,KA551efa03d9e1a,,RUBI,LOPEZ,"RUBI LOPEZ",,,,,,,"BRENTWOOD, CA 94513",21386,KP551efa03e57bd,APPLEBEES,"2737 HILLCREST AVE   ANTIOCH CA 94509",,-1,,,,-1,,,,11/11/10,11/11/15,00/00/00,,,"RUBI LOPEZ vs APPLEBEES - 11/11/10","RUBI LOPEZ vs APPLEBEES",,,,,,,-1,-1,-1,-1,,,,,-1,,
,5883,-1,1201,6201,N,,,1,KS55a96918f2b09,WC1161,,0,,ADJ8526655,,,N,,07/17/15,00/00/00,WCAB,,,,,,,,,,,,,open,,,"2015-07-17 00:00:00",,,,,,N,,9214,KA55a969193b49f,,RUSSELL,WALLER,"RUSSELL WALLER",,,,,,,"LIVE OAK, CA 95953",50200,KP55a969196c6f8,"PLUMAS LAKE GOLF AND COUNTRY CLUB","1551 COUNTRY CLUB ROAD   OLIVEHURST CA 95961",,-1,,,,-1,,,,06/09/10,06/09/15,00/00/00,,,"RUSSELL WALLER vs PLUMAS LAKE GOLF AND COUNTRY CLUB - 06/09/10","RUSSELL WALLER vs PLUMAS LAKE GOLF AND COUNTRY CLUB",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6677,-1,1201,6962,N,,,1,KS58baa2b1c2c4a,,SS1283,SS1283,,,,disability|plaintiff,N,,03/04/17,00/00/00,social_security,,,,,,,,,,,,,Open,,,"2017-03-04 03:19:13",2,,NG,"Nick Giszpenc",3,N,,,,,,,,,,,,,,,-1,,,,,-1,,,,56534,KS58baa2d67a955,"Samantha Smith","9 Turnpost Lane, Pomona, CA 91766",00/00/00,00/00/00,00/00/00,,,,"Samantha Smith",,3,,,TS,"Thomas Smith",-1,-1,-1,-1,,,,,-1,,
,6538,-1,1201,6841,N,,,1,KS57d6d4a8db32a,WC1265,,0,,ADJ8344993,,,N,,09/12/16,00/00/00,WCAB,,,,,,KS538cb2585f792,"Los Angeles","320 W. 4th Street ","9th floor","Los Angeles",90013,LAO,open,,,"2016-09-12 00:00:00",,,,,,N,,9700,KA57d6d4a8f2128,,SAMUEL,RUBIO,"SAMUEL RUBIO",,,,,,,"TORRANCE, CA 90501",55480,KP57d6d4a9199a3,"TRUMP NATIONAL GOLF CLUB","ONE OCEAN TRAILS DRIVE   RANCHO PALOS VERDES CA 90275",,-1,,,,-1,,,,04/23/12,04/23/17,00/00/00,,,"SAMUEL RUBIO vs TRUMP NATIONAL GOLF CLUB - 04/23/12","SAMUEL RUBIO vs TRUMP NATIONAL GOLF CLUB",,,,,,,-1,-1,-1,-1,,,,,-1,,
,3737,-1,1201,3699,N,,,1,KS554d2334efbb1,WC1136,,0,,ADJ9930007,,,N,,05/08/15,00/00/00,WCAB,,,,,,,,,,,,,open,,,"2015-05-08 00:00:00",,,,,,N,,5241,KA554d23350a3d9,,SANTOS,ESCUN,"SANTOS ESCUN",,,,,,,"VICTORVILLE,  92395",23545,KP554d233519b84,"CAROLINA LOGISTIC INC","120 DOGWOD RD   CANDLER NC 28715",,-1,,,,-1,,,,09/03/14,03/12/20,03/12/15,,,"SANTOS ESCUN vs CAROLINA LOGISTIC INC - 09/03/14","SANTOS ESCUN vs CAROLINA LOGISTIC INC",,,,,,,-1,-1,-1,-1,,,,,-1,,
,3738,-1,1201,3700,N,,,1,KS554d233ad7f2e,WC1137,,0,,ADJ9930007,,,N,,05/08/15,00/00/00,WCAB,,,,,,,,,,,,,open,,,"2015-05-08 00:00:00",,,,,,N,,5242,KA554d233aeb4cc,,SANTOS,ESCUN,"SANTOS ESCUN",,,,,,,"VICTORVILLE,  92395",23547,KP554d233b01b35,"CAROLINA LOGISTIC INC","120 DOGWOD RD   CANDLER NC 28715",,-1,,,,-1,,,,09/03/14,03/12/20,03/12/15,,,"SANTOS ESCUN vs CAROLINA LOGISTIC INC - 09/03/14","SANTOS ESCUN vs CAROLINA LOGISTIC INC",,,,,,,-1,-1,-1,-1,,,,,-1,,
,3739,-1,1201,3701,N,,,1,KS554d23557da4a,WC1138,,0,,ADJ9930007,,,N,,05/08/15,00/00/00,WCAB,,,,,,,,,,,,,open,,,"2015-05-08 00:00:00",,,,,,N,,5244,KA554d2355881b9,,SANTOS,ESCUN,"SANTOS ESCUN",,,,,,,"VICTORVILLE, CA 92395",23549,KP554d235596259,"CAROLINA LOGISTIC INC","120 DOGWOD RD   CANDLER NC 28715",,-1,,,,-1,,,,09/03/14,03/12/20,03/12/15,,,"SANTOS ESCUN vs CAROLINA LOGISTIC INC - 09/03/14","SANTOS ESCUN vs CAROLINA LOGISTIC INC",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6511,-1,1201,6818,N,,,1,KS579fdcc7579f0,WC1261,,0,,ADJ9687058,,,N,,08/01/16,00/00/00,WCAB,,,,,,KS538cb2585ec51,Anaheim,"1065 N. PacifiCenter Dr.",,Anaheim,92806,AHM,open,,,"2016-08-01 00:00:00",,,,,,N,,9692,KA579fdcc769277,,SEYYED,BUSHEHRI,"SEYYED BUSHEHRI",,,,,,,"SHIRAZ,  71877",55298,KP579fdcc77f6f6,"KEOLIS TRANSIT AMERICA INC","13591 HARBOR BLVD   GARDEN GROVE CA 92843",,-1,,,,-1,,,,11/10/13,11/10/18,00/00/00,,,"SEYYED BUSHEHRI vs KEOLIS TRANSIT AMERICA INC - 11/10/13","SEYYED BUSHEHRI vs KEOLIS TRANSIT AMERICA INC",,,,,,,-1,-1,-1,-1,,,,,-1,,
,3506,-1,1201,3450,N,,,1,KS551c77b2eb323,WC1129,,0,,ADJ6904165,,,N,,04/01/15,00/00/00,WCAB,,,,,,,,,,,,,open,,,"2015-04-01 00:00:00",,,,,,N,,4840,KA551c77b2f3db0,,SOFIA,ESCOBAR,"SOFIA ESCOBAR",,,,,,,"DELANO, CA 93215",21348,KP551c77b308b29,"SUNVIEW VINEYARDS","1998 ROAD 152   DELANO CA 93215",,-1,,,,-1,,,,07/08/09,07/08/14,00/00/00,,,"SOFIA ESCOBAR vs SUNVIEW VINEYARDS - 07/08/09","SOFIA ESCOBAR vs SUNVIEW VINEYARDS",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6470,-1,1201,6776,N,,,1,KS5787c86edd437,WC1234,,0,,ADJ9438859,,,N,,07/14/16,00/00/00,WCAB,,,,,,KS538cb2585ec51,Anaheim,"1065 N. PacifiCenter Dr.",,Anaheim,92806,AHM,open,,,"2016-07-14 00:00:00",,,,,,N,,9678,KA5787c86ee9e49,,SYED,ALI,"SYED ALI",,,,,,,"CORONA, CA 92879",55146,KP5787c86f00525,"TRIDENT USA DIANOSTIC LABORATORY","2820 N ONTARIO   BURBANK CA 91504",,-1,,,,-1,,,,10/07/13,10/07/18,00/00/00,,,"SYED ALI vs TRIDENT USA DIANOSTIC LABORATORY - 10/07/13","SYED ALI vs TRIDENT USA DIANOSTIC LABORATORY",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6233,-1,1201,6543,N,,,1,KS562eb17c78c6b,WC1202,,WC1202,,Unassigned,,slipandfall,N,,10/26/15,00/00/00,NewPI,,,,,,KS538cb2585ec51,Anaheim,"1065 N. PacifiCenter Dr.",,Anaheim,92806,AHM,Open,,,"2015-10-26 16:04:28",NG,,,,,N,,9645,KS562eb191ea0d1,,Terry,Daniels,"Terry Daniels",,10/10/90,1990-10-10,123548789,,,"12345 Mountain Avenue, Chino, CA 91710",52750,KS562eb1a5a4107,"Bank of America","12345 Ventura Boulevard, Los Angeles, CA 91604",,-1,,,,-1,,,,06/22/15,06/22/20,00/00/00,,,"Terry Daniels vs Bank of America - 06/22/15",,,,,,,,-1,-1,-1,-1,,,,,-1,,
,6268,-1,1201,6573,N,,,1,KS56b10b3fdab06,WC1210,,WC1210,,,,carpass,N,,02/02/16,00/00/00,NewPI,TS,TS,TS,TS,,KS538cb2585ec51,Anaheim,"1065 N. PacifiCenter Dr.",,Anaheim,92806,AHM,Open,,,"2016-02-02 12:02:07",,NG,,,TS,N,,9656,KS56b10b838076e,,Terry,McCraney,"Terry McCraney",,12/31/69,1969-12-31,662323243,,,"527 North Azusa Avenue, Covina, CA 91722",-1,,,,,53070,KS56b10bcda903c,"Document Management","600 South Glendora Avenue, West Covina, CA 91790",-1,,,,00/00/00,00/00/00,00/00/00,,,"Terry McCraney vs  - 00/00/00","Terry McCraney vs Document Management",,,,,,,-1,-1,-1,-1,,,,,-1,"2016-08-20 15:00:00",
,6268,-1,1201,6573,N,,,1,KS56b10b3fdab06,WC1210,,WC1210,,,,carpass,N,,02/02/16,00/00/00,NewPI,TS,TS,TS,TS,,KS538cb2585ec51,Anaheim,"1065 N. PacifiCenter Dr.",,Anaheim,92806,AHM,Open,,,"2016-02-02 12:02:07",,NG,,,TS,N,,9656,KS56b10b838076e,,Terry,McCraney,"Terry McCraney",,12/31/69,1969-12-31,662323243,,,"527 North Azusa Avenue, Covina, CA 91722",-1,,,,,53776,KS570d7d29b6a4a,"Document Management","600 South Glendora Avenue, West Covina, CA 91790",-1,,,,00/00/00,00/00/00,00/00/00,,,"Terry McCraney vs  - 00/00/00","Terry McCraney vs Document Management",,,,,,,-1,-1,-1,-1,,,,,-1,"2016-08-20 15:00:00",
,6200,-1,1201,6518,N,,,1,KS5616cdf6bc4a8,WC1194,,0,,Unassigned,,,N,,10/08/15,00/00/00,WCAB,,,,,,KS538cb2585f555,"Long Beach","300 Oceangate Street","Suite 200","Long Beach",90802,LBO,Open,,,"2015-10-08 13:11:34",,,,,,N,,9637,KS5616ce8a3610f,Mr,Test,Client,"Test Client",,,09/11/1966,555015500,,,"1819 Garland Ave",52657,KS5616cf6a0f0bb,"City of Covina",,,-1,,,,-1,,,,10/08/15,10/08/20,00/00/00,,,"Test Client vs City of Covina - 10/08/15",,,,,,,,-1,-1,-1,-1,,,,,-1,,
,6479,-1,1201,6785,N,,,1,KS578e6500bfcfd,PI1238,,PI1238,,,,general|plaintiff,N,,07/19/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-19 10:36:00",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55190,KS578e81a2624c7,"The Defendant",,55188,KS578e715d2c17e,"The Plaintiff",,00/00/00,00/00/00,00/00/00,,,,"The Plaintiff vs They Defendant",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6479,-1,1201,6785,N,,,1,KS578e6500bfcfd,PI1238,,PI1238,,,,general|plaintiff,N,,07/19/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-19 10:36:00",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55190,KS578e81a2624c7,"The Defendant",,-1,,,,00/00/00,00/00/00,00/00/00,,,,"The Plaintiff vs They Defendant",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6479,-1,1201,6785,N,,,1,KS578e6500bfcfd,PI1238,,PI1238,,,,general|plaintiff,N,,07/19/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-19 10:36:00",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55190,KS578e81a2624c7,"The Defendant",,55209,KS578ea1c643de7,"The Plaintiff",,00/00/00,00/00/00,00/00/00,,,,"The Plaintiff vs They Defendant",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6479,-1,1201,6785,N,,,1,KS578e6500bfcfd,PI1238,,PI1238,,,,general|plaintiff,N,,07/19/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-19 10:36:00",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55192,KS578e8225a9108,"Other Defendant, Inc",,55188,KS578e715d2c17e,"The Plaintiff",,00/00/00,00/00/00,00/00/00,,,,"The Plaintiff vs They Defendant",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6479,-1,1201,6785,N,,,1,KS578e6500bfcfd,PI1238,,PI1238,,,,general|plaintiff,N,,07/19/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-19 10:36:00",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55192,KS578e8225a9108,"Other Defendant, Inc",,-1,,,,00/00/00,00/00/00,00/00/00,,,,"The Plaintiff vs They Defendant",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6479,-1,1201,6785,N,,,1,KS578e6500bfcfd,PI1238,,PI1238,,,,general|plaintiff,N,,07/19/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-19 10:36:00",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55192,KS578e8225a9108,"Other Defendant, Inc",,55209,KS578ea1c643de7,"The Plaintiff",,00/00/00,00/00/00,00/00/00,,,,"The Plaintiff vs They Defendant",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6479,-1,1201,6785,N,,,1,KS578e6500bfcfd,PI1238,,PI1238,,,,general|plaintiff,N,,07/19/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-19 10:36:00",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55194,KS578e909739559,"Fourth Defendant",,55188,KS578e715d2c17e,"The Plaintiff",,00/00/00,00/00/00,00/00/00,,,,"The Plaintiff vs They Defendant",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6479,-1,1201,6785,N,,,1,KS578e6500bfcfd,PI1238,,PI1238,,,,general|plaintiff,N,,07/19/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-19 10:36:00",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55194,KS578e909739559,"Fourth Defendant",,-1,,,,00/00/00,00/00/00,00/00/00,,,,"The Plaintiff vs They Defendant",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6479,-1,1201,6785,N,,,1,KS578e6500bfcfd,PI1238,,PI1238,,,,general|plaintiff,N,,07/19/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-19 10:36:00",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55194,KS578e909739559,"Fourth Defendant",,55209,KS578ea1c643de7,"The Plaintiff",,00/00/00,00/00/00,00/00/00,,,,"The Plaintiff vs They Defendant",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6479,-1,1201,6785,N,,,1,KS578e6500bfcfd,PI1238,,PI1238,,,,general|plaintiff,N,,07/19/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-19 10:36:00",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55196,KS578e9125cc55d,"Fifth Defendant",,55188,KS578e715d2c17e,"The Plaintiff",,00/00/00,00/00/00,00/00/00,,,,"The Plaintiff vs They Defendant",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6479,-1,1201,6785,N,,,1,KS578e6500bfcfd,PI1238,,PI1238,,,,general|plaintiff,N,,07/19/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-19 10:36:00",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55196,KS578e9125cc55d,"Fifth Defendant",,-1,,,,00/00/00,00/00/00,00/00/00,,,,"The Plaintiff vs They Defendant",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6479,-1,1201,6785,N,,,1,KS578e6500bfcfd,PI1238,,PI1238,,,,general|plaintiff,N,,07/19/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-19 10:36:00",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55196,KS578e9125cc55d,"Fifth Defendant",,55209,KS578ea1c643de7,"The Plaintiff",,00/00/00,00/00/00,00/00/00,,,,"The Plaintiff vs They Defendant",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6479,-1,1201,6785,N,,,1,KS578e6500bfcfd,PI1238,,PI1238,,,,general|plaintiff,N,,07/19/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-19 10:36:00",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55198,KS578e93459b38d,"Sixth Defendant",,55188,KS578e715d2c17e,"The Plaintiff",,00/00/00,00/00/00,00/00/00,,,,"The Plaintiff vs They Defendant",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6479,-1,1201,6785,N,,,1,KS578e6500bfcfd,PI1238,,PI1238,,,,general|plaintiff,N,,07/19/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-19 10:36:00",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55198,KS578e93459b38d,"Sixth Defendant",,-1,,,,00/00/00,00/00/00,00/00/00,,,,"The Plaintiff vs They Defendant",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6479,-1,1201,6785,N,,,1,KS578e6500bfcfd,PI1238,,PI1238,,,,general|plaintiff,N,,07/19/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-19 10:36:00",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55198,KS578e93459b38d,"Sixth Defendant",,55209,KS578ea1c643de7,"The Plaintiff",,00/00/00,00/00/00,00/00/00,,,,"The Plaintiff vs They Defendant",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6479,-1,1201,6785,N,,,1,KS578e6500bfcfd,PI1238,,PI1238,,,,general|plaintiff,N,,07/19/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-19 10:36:00",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55200,KS578e9472d3b7a,"Seventh Son",,55188,KS578e715d2c17e,"The Plaintiff",,00/00/00,00/00/00,00/00/00,,,,"The Plaintiff vs They Defendant",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6479,-1,1201,6785,N,,,1,KS578e6500bfcfd,PI1238,,PI1238,,,,general|plaintiff,N,,07/19/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-19 10:36:00",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55200,KS578e9472d3b7a,"Seventh Son",,-1,,,,00/00/00,00/00/00,00/00/00,,,,"The Plaintiff vs They Defendant",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6479,-1,1201,6785,N,,,1,KS578e6500bfcfd,PI1238,,PI1238,,,,general|plaintiff,N,,07/19/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-19 10:36:00",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55200,KS578e9472d3b7a,"Seventh Son",,55209,KS578ea1c643de7,"The Plaintiff",,00/00/00,00/00/00,00/00/00,,,,"The Plaintiff vs They Defendant",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6479,-1,1201,6785,N,,,1,KS578e6500bfcfd,PI1238,,PI1238,,,,general|plaintiff,N,,07/19/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-19 10:36:00",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55215,KS578ea24559c4e,"They Defendant",,55188,KS578e715d2c17e,"The Plaintiff",,00/00/00,00/00/00,00/00/00,,,,"The Plaintiff vs They Defendant",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6479,-1,1201,6785,N,,,1,KS578e6500bfcfd,PI1238,,PI1238,,,,general|plaintiff,N,,07/19/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-19 10:36:00",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55215,KS578ea24559c4e,"They Defendant",,-1,,,,00/00/00,00/00/00,00/00/00,,,,"The Plaintiff vs They Defendant",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6479,-1,1201,6785,N,,,1,KS578e6500bfcfd,PI1238,,PI1238,,,,general|plaintiff,N,,07/19/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-19 10:36:00",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55215,KS578ea24559c4e,"They Defendant",,55209,KS578ea1c643de7,"The Plaintiff",,00/00/00,00/00/00,00/00/00,,,,"The Plaintiff vs They Defendant",,,,,,,-1,-1,-1,-1,,,,,-1,,
,5644,-1,1201,5949,N,,,1,KS558da2b0d8aff,WC1156,,0,,Unassigned,,,N,,06/26/15,00/00/00,WCAB,,,,,,KS538cb2585fe3d,Oxnard,"1901 N. Rice Ave.","Suite 200",Oxnard,93030,OXN,Open,"Expedited Hearing",,"2015-06-26 12:06:24",,,,,,N,,8791,KS558da847301ae,,Thomas,Jones,"Thomas Jones",,,09/09/1971,312458709,,,"13424 Imperial Hwy, Whittier, CA 90605",55406,KS57bb6225ae38a,"Some Employer",,,-1,,,,-1,,,,02/05/05,02/05/10,00/00/00,,,"Thomas Jones vs Some Employer - 02/05/05",,,,,,,,-1,-1,-1,-1,,,,,-1,,
